X,Y,OBJECTID,REC_SITE_CN,REC_SITE_ID,REV_DATE,DATA_SOURCE,ACCURACY,TYPE,NAME,DATA_SOURCE_MEMO,METHOD,CFF,FOREST,PUB_DATE,CRC,GlobalID
-109.818918479674,32.6488494850536,1221,5019.002231,,2019/04/22 00:00:00+00,07,,CAMPGROUND,Arcadia,,08,0,COR,2019/07/31 11:37:20+00,E72F94371A519FA0,33c3c65f-5cbb-48fc-8dba-614ebdf85ee1
-109.955397092296,31.9463597358382,1222,692993010602,,2015/08/03 00:00:00+00,07,,LOOKOUT/CABIN,Half Moon Cabin Rental,,,,COR,2019/07/31 11:37:20+00,E135FFAD924F24AA,ce4044f2-3577-404a-8f46-5c79764eaa3d
-109.819748213863,32.6482914600107,1223,5020.002231,,2015/05/26 00:00:00+00,07,,Group campground,Upper Arcadia,,08,0,COR,2019/07/31 11:37:20+00,04E24B311560FB9B,1ddc6142-78c1-4bb2-b7c7-2a457d9f2084
-109.162266384422,31.898849990585,1224,5294.002231,,2015/08/03 00:00:00+00,07,,INTERPRETIVE VISITOR CENTER (MAJOR),Cave Creek Visitor Center,,,,COR,2019/07/31 11:37:20+00,02C5CC1C953F1373,ab0f9d1f-169c-4f51-9a7d-7035443f9447
-109.314577568883,31.7734548295926,1225,5062.002231,,2019/04/22 00:00:00+00,07,,CAMPGROUND,Cypress Park,,08,0,COR,2019/07/31 11:37:20+00,BF57839522251B90,67bf9359-39c0-4a21-ba94-0183013d5229
-109.797864216607,32.6671355383508,1226, ,,2015/05/26 00:00:00+00,07,,PICNIC SITE,Old Noon Creek,,08,0,COR,2019/07/31 11:37:20+00,98F597B6E10F1C7A,6731dbcf-7e93-41a7-b37c-05405bf34772
-107.80383091341,32.9094205532548,1227,5048.002291,30417,2006/10/30 00:00:00+00,03,1,CAMPGROUND,Iron Creek,,,63,GIL,2019/07/31 11:37:21+00,4088A3D14ABA2C71,1162d567-a223-4940-af44-2d4866da4c7e
-107.776459942142,32.9138024875399,1228,5047.002291,30416,2011/04/22 00:00:00+00,03,1,PICNIC SITE,Wrights Cabin,,,256,GIL,2019/07/31 11:37:21+00,8163E20A277CEA2B,f6da0d1e-9108-40fa-8c38-ae1d1b683dfd
-107.701087804024,32.9185380952521,1229,5004.002291,24488,2011/04/22 00:00:00+00,03,1,CAMPGROUND,Kingston,,,63,GIL,2019/07/31 11:37:21+00,EC56F2184D51D34D,be92d850-e041-4b9f-b72f-ddb109c5675c
-108.15374899875,33.0328384361612,1230,5121.002291,71529,2011/04/22 00:00:00+00,03,3,TRAILHEAD,Purgatory Chasm,,,921,GIL,2019/07/31 11:37:21+00,5C776A158F5F9766,454ccf5d-f73e-46a2-a1b5-7c015d362bed
-108.203522472132,33.1791979495171,1231,5088.002291,24495,2011/06/08 00:00:00+00,30,10,CAMPGROUND,Grapevine,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,323416524BC8D8B1,101526fa-90a9-4eaf-9f48-71ab0c1b9ed3
-108.610130803261,32.8328537538447,1232,10784010434,72503,2011/06/09 00:00:00+00,30,1,WILDLIFE VIEWING SITE,Gila River Bird Area,Digitized w/NAIP 2009 1 m. background,,66,GIL,2019/07/31 11:37:21+00,E033A51DB2C35A03,a3be3701-767b-49d9-9afa-a91a8d270c75
-108.290060359849,32.8625112331125,1233,4736924010602,5348,2015/06/16 00:00:00+00,30,1,TRAILHEAD,Wagon Wheel - CDNST,,,921,GIL,2019/07/31 11:37:21+00,A0BC957D9C9CC183,d877ddb1-f1c0-481f-8e3e-ff28fa56b2d9
-108.481623232561,34.1382528930799,1235,177762010602,70513,2011/06/08 00:00:00+00,03,1,GROUP CAMPGROUND,Pinon Group,,,63,GIL,2019/07/31 11:37:21+00,BB07CDFFFB616ACE,111f958c-f4d1-4f20-b315-5ba061a6cf79
-108.196927326224,33.4230758700121,1238,5010.002291,70004,2012/10/18 00:00:00+00,04,1,CAMPGROUND,Wolf Hollow,,,63,GIL,2019/07/31 11:37:21+00,9FA20E2F22F57FFC,622e2aa9-c61e-43ec-bb6a-bc0bdb6cd2c8
-108.490953093665,34.1366906171789,1239,11745010434,26516,2015/06/16 00:00:00+00,30,1,FISHING SITE,Cove,,,919,GIL,2019/07/31 11:37:21+00,371A2B0F48F11AAF,5e08d9a4-dd9e-4f52-a624-ae3fc5697f64
-108.961524084831,33.59426970274,1246,5130.002291,4780,2011/06/09 00:00:00+00,30,1,CAMPGROUND,Pueblo Park,,,63,GIL,2019/07/31 11:37:21+00,7455A24609F73E5F,200741b2-8544-4762-b066-19de5fe0494e
-108.205639785733,33.1831230609539,1248,5089.002291,24496,2014/12/02 00:00:00+00,30,1,CAMPGROUND,Forks,,,63,GIL,2019/07/31 11:37:21+00,F13FED132EBFCB2A,40d92ae3-5270-4f29-92ad-d97f89cde6d0
-108.97726619768,33.7618200599463,1254,177755010602,70512,2011/11/16 00:00:00+00,30,5,TRAILHEAD,Dry Blue,,,921,GIL,2019/07/31 11:37:21+00,ABB05D980EB5D0AE,f9dd054d-7e54-4f75-a5ef-df6ca3ef4d0f
-108.663217108093,33.7945118317443,1255,5208.002291,72005,2015/05/22 00:00:00+00,30,1,INTERPRETIVE SITE,Tularosa Cabin,,,65,GIL,2019/07/31 11:37:21+00,5A189C3F5F798B97,69a44d48-9ae1-405b-a8f1-ec08793d2d4b
-107.766454335105,32.9100544831037,1259,5008.002291,70002,2011/04/22 00:00:00+00,03,1,TRAILHEAD,Emory Pass - Trail#79,,,921,GIL,2019/07/31 11:37:21+00,26D6A52D9BBA65E1,2ed4df7a-f1ee-4bb3-bac7-11e34f7236dd
-108.006978758824,33.1221370194823,1261,5077.002291,71530,2011/10/17 00:00:00+00,03,5,TRAILHEAD,Rocky Point - CDNST,,,921,GIL,2019/07/31 11:37:21+00,45DB81D5C6D6D4D5,089e2a12-dc64-4562-b564-fcee34fff56b
-108.922879380198,33.4799523393621,1265,5204110010602,4782,2016/05/18 00:00:00+00,30,1,CAMPGROUND,Cosmic,,,63,GIL,2019/07/31 11:37:21+00,9451D36BE5230095,be4f0f08-8da8-4073-a294-f30feeb9cfa4
-107.876783447516,33.4443383735611,1267,5017.002291,70011,2012/09/26 00:00:00+00,30,1,TRAILHEAD,Divide - CDNST,70015 CDT North - CDNST may duplicate this feature?,,921,GIL,2019/07/31 11:37:21+00,37EEC86256420AD1,e9920a94-66af-4689-a88d-46c3b4cfe761
-107.857658948714,34.15311062346,1272,BLM,,2012/04/27 00:00:00+00,30,1,CAMPGROUND,Datil Well (BLM),,,64,GIL,2019/07/31 11:37:21+00,C5B4D99F50B5A676,825b82d6-d5fb-4ef0-8e41-e558a01a9ffd
-108.857412202867,32.6333178133878,1273,BLM,,2012/04/27 00:00:00+00,30,1,WILDLIFE VIEWING SITE,Gila Lower Box (BLM),,,65,GIL,2019/07/31 11:37:21+00,64C6570980B3CCB3,d7f98fe4-749e-4ab5-a946-b36ded2edcca
-107.571212412191,32.7228501663678,1275,BLM,,2012/04/27 00:00:00+00,23,1,INTERPRETIVE SITE,Lake Valley Historic Townsite (BLM),,,65,GIL,2019/07/31 11:37:21+00,FFBFF69A867B3095,9c1044eb-51f4-4192-8590-4c9a04f92560
-108.895095758623,33.6189178262739,1277,5131.002291,4781,2011/06/09 00:00:00+00,30,3,CAMPGROUND,Cottonwood Canyon,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,CBA527B73AC3295B,e4c3365e-f82c-43f8-b2c5-fb6b7179b41e
-108.484956273382,34.1379926348407,1278,5169.002291,26519,2011/06/08 00:00:00+00,30,3,CAMPGROUND,Pinon,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,FF3D474A0358B01E,3989f69d-77dd-459d-9ec1-4c216c8feea7
-108.488197390277,34.1367929709764,1279,5504.002291,26518,2011/06/08 00:00:00+00,30,3,CAMPGROUND,Juniper,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,80737B306CF5D88A,87aa0035-be63-4717-934b-2bcc56161bd4
-108.829113905385,33.1832489420786,1281,5135.002291,5290,2011/08/01 00:00:00+00,03,1,OBSERVATION SITE,Aldo Leopold Vista,,,66,GIL,2019/07/31 11:37:21+00,D3BA5C4860486BE4,ea5c1fc5-d7c7-4b88-bb62-5e5e6ca4c6d9
-108.351497836429,34.0334225439203,1283,5179.002291,70501,2011/11/16 00:00:00+00,30,10,HORSE CAMP,Valle Tio Vinces,,,63,GIL,2019/07/31 11:37:21+00,8AAF2818EC3B8891,94dbd458-b7be-4bbf-ae79-992d13d442df
-108.26494369168,33.2293754921996,1288,5095.002291,71501,2011/11/16 00:00:00+00,30,5,INTERPRETIVE SITE,Contact Station,,,65,GIL,2019/07/31 11:37:21+00,D87116CD7DDD507D,a7b42955-944b-4d6a-8210-6c50a4d7508c
-108.593273011319,33.3973165100299,1291,5200.002291,5282,2013/05/22 00:00:00+00,20,1,CAMPGROUND,Ben Lilly,,,63,GIL,2019/07/31 11:37:21+00,2EEA17B6E2014C3B,69a526f6-6cff-425a-a8fd-88e6fb5d3ee5
-108.49900822725,33.4231089589863,1292,5222.002291,72019,2011/09/06 00:00:00+00,04,1,TRAILHEAD,Snow Lake - Trail#142,GeoExplorer 6000 XH,,921,GIL,2019/07/31 11:37:21+00,B91984B1017BF59D,a48e3b6e-13f9-43f7-8174-3084bcdc89ea
-108.441177867268,33.4181404614635,1293,5218.002291,72015,2011/09/12 00:00:00+00,03,1,CAMPGROUND,Aeroplane Mesa,INFRA Dev. Rec. Features includes both the campground & trailhead in 1 record,,63,GIL,2019/07/31 11:37:21+00,FCEE567C84B1C3CD,0a45a9bb-f5f3-469b-851e-51b901cbc750
-108.498037666896,33.4232304261259,1294,5195.002291,22631,2011/06/09 00:00:00+00,04,1,BOATING SITE,Snow Lake,GeoExplorer 6000 XH,,915,GIL,2019/07/31 11:37:21+00,B7F3141BE7AD88C6,a304c367-b18e-4dc7-adb1-ac04b865b50c
-108.418004637221,33.9350842497727,1299,5178.002291,34378,2011/11/16 00:00:00+00,02,3,TRAILHEAD,Continental Divide - CDNST,,,921,GIL,2019/07/31 11:37:21+00,64BC40E13A73E69B,6be5ba0b-9f63-4cb9-bfaf-be6fb2d31f6a
-108.155281065397,33.0302892422903,1305,5083.002291,5326,2010/11/23 00:00:00+00,03,1,PICNIC SITE,Lake Roberts,,,256,GIL,2019/07/31 11:37:21+00,654F0E2456EFE16F,8669685b-c153-4f12-8ae1-70e0df70bb26
-108.198546122729,33.117767576434,1307,5082.002291,5305,2011/09/29 00:00:00+00,02,1,OBSERVATION SITE,Sen C.P. Anderson Overlook,,,66,GIL,2019/07/31 11:37:21+00,416A164070F51DD4,2f87e02e-6e9e-4163-8a75-94d26f822ac9
-108.614547064774,33.8246695243481,1325,5224.002291,72021,2011/09/12 00:00:00+00,03,1,INTERPRETIVE SITE,Rock Art Trail,,,65,GIL,2019/07/31 11:37:21+00,8F707D99F176CBE6,83ef08b6-46a4-406c-97c9-1be911a32a7c
-108.721335623443,33.7358668946604,1328,5225.002291,72022,2015/06/12 00:00:00+00,30,1,TARGET RANGE,Catron County Target Range,,,65,GIL,2019/07/31 11:37:21+00,79224A7B5505A346,3f08a2f2-0c26-469a-866a-8ed8c37fac5f
-108.480385190135,32.4924750747004,1341,4736962010602,72511,2015/06/16 00:00:00+00,30,1,TRAILHEAD,C Bar - CDNST,,,921,GIL,2019/07/31 11:37:21+00,3E22C77D73BA2218,2369f56a-6022-49dd-a125-d366f74aa08c
-108.115600657737,33.0063801015966,1342,4736891010602,25106,2015/06/16 00:00:00+00,03,1,TRAILHEAD,Sapillo - CDNST,,,921,GIL,2019/07/31 11:37:21+00,587B394C2BB84F6B,9adcf0b6-fc91-4145-997b-65da6e7ae8fc
-108.627711680308,33.8288081302712,1347,5203.002291,72000,2011/06/09 00:00:00+00,30,1,CAMPGROUND,Apache Creek,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,352F7B8E1DE23782,c18974d5-0e0b-491d-bfc0-e59b40d7ddf5
-108.163272844195,33.0340299271207,1349,5098.002291,71504,2011/04/22 00:00:00+00,30,1,INTERPRETIVE SITE,Vista Village,Digitized w/NAIP 2009 1 m. background,,65,GIL,2019/07/31 11:37:21+00,967B277F3A77DDAA,c5eece17-b56b-41fc-923d-371eaebf54b8
-107.831527459084,33.3352974462331,1353,5016.002291,70010,2016/11/23 00:00:00+00,04,1,TRAILHEAD,Caledonia - CDNST,,,921,GIL,2019/07/31 11:37:21+00,10339CD35C4759EE,00b00a62-1c2b-40ef-a07b-83e0e220eccc
-108.268559474772,33.2267633345228,1357,5096.002291,71502,2006/10/30 00:00:00+00,24,100,INTERPRETIVE SITE,Gila Cliff Dwellings,,,65,GIL,2019/07/31 11:37:21+00,FEAD25644956AE05,899a7952-b861-4c28-a33b-6d986ad18fef
-107.995843523499,32.8843772046339,1358,State,,2012/04/06 00:00:00+00,30,1,CAMPGROUND,Bear Canyon (State),,,64,GIL,2019/07/31 11:37:21+00,AB982C05B4BC806A,faad5fcf-e629-4ce8-8672-091f27c9d92b
-108.036558266718,33.1836501199192,1361,5109.002291,71517,2011/10/17 00:00:00+00,03,3,TRAILHEAD,Lower Black Cyn. - Trail#94,,,921,GIL,2019/07/31 11:37:21+00,03C18E2DAF542AC2,b3894329-e425-4d3e-8724-28465cb7ecf2
-108.531734601282,33.0434560978474,1365,10782010434,367125,2011/12/14 00:00:00+00,30,1,DAY USE AREA,Mogollon Box,,,65,GIL,2019/07/31 11:37:21+00,B82EC390C3429C51,923d9d2c-80e5-44dc-9fc7-b6ee2c40e7a3
-108.427737266071,32.5494774442008,1368,5061.002291,72506,2011/12/14 00:00:00+00,30,3,TRAILHEAD,Jack's Peak - CDNST,,,921,GIL,2019/07/31 11:37:21+00,286159BD94DF6A5E,4a27c5b6-4dd1-4924-8471-0339f20d7963
-108.275203976963,32.8539637870023,1370,5560.002291,5347,2011/12/14 00:00:00+00,30,5,PICNIC SITE,Little Walnut,,,256,GIL,2019/07/31 11:37:21+00,731FBD80900B2CB1,e910283e-45fa-4fca-b313-565f24f60788
-108.164520596373,32.9188792721967,1371,5065.002291,72509,2011/12/14 00:00:00+00,30,3,TRAILHEAD,Black Peak - CDNST,,,921,GIL,2019/07/31 11:37:21+00,AC35DECA028499E8,50a7960d-b421-40bf-96f5-7aff67d8a26c
-108.013092264221,33.1002909689392,1372,5076.002291,5322,2011/10/17 00:00:00+00,03,1,CAMPGROUND,Rocky Canyon,,,63,GIL,2019/07/31 11:37:21+00,F01768E9303D7AA0,0f7b5cce-5705-48ee-86b3-b307f4aa5a60
-108.152298888145,33.0275788090443,1373,5084.002291,5325,2010/11/23 00:00:00+00,03,1,CAMPGROUND,Upper End,,,63,GIL,2019/07/31 11:37:21+00,34C6E09A0C3729B1,6493c569-cafa-4549-bb0d-bcd81e72c45b
-108.212808209392,32.9255702096604,1374,5043.002291,5346,2011/06/09 00:00:00+00,30,1,CAMPGROUND,McMillan,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,E84B4A7E2F295BE5,86696de9-77e3-4d2a-ad7a-b6ca981e4568
-108.224727110638,32.914172965448,1375,5042.002291,5345,2011/06/09 00:00:00+00,30,1,CAMPGROUND,Cherry Creek,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,20B13A278B130C4E,b4997902-97af-4f71-a771-6143a0c11dd4
-108.574618867447,32.8684280210443,1376,State,,2011/10/19 00:00:00+00,30,1,CAMPGROUND,Bill Evans (State),,,64,GIL,2019/07/31 11:37:21+00,3B5738F0897B768D,121b980b-02ff-45b0-8b17-e202da845dd7
-108.503411245255,33.4227526059208,1380,5201.002291,29144,2011/06/09 00:00:00+00,02,3,CAMPGROUND,Dipping Vat,,,63,GIL,2019/07/31 11:37:21+00,13092DD42FA30DD7,c532afe5-1215-407c-9384-12ee30c638b7
-108.579632087876,33.4016857886499,1381,5199.002291,5283,2011/06/09 00:00:00+00,30,3,CAMPGROUND,Willow Creek,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,79B763252E7BADA3,ab2fe045-241b-442a-ad5c-d1fb04030527
-108.390415802666,34.2257029110767,1383,4736327010602,34379,2012/09/26 00:00:00+00,30,1,TRAILHEAD,Quemado North End - CDNST,,,921,GIL,2019/07/31 11:37:21+00,6B07592B5DEE7BB5,abd7ab71-a195-412d-8457-060eb8e0d2f2
-107.842025317873,32.8917057031058,1384,10781010434,72515,2010/12/05 00:00:00+00,03,1,CAMPGROUND,Lower Gallinas,,,63,GIL,2019/07/31 11:37:21+00,9A0992330F3D0E55,b3c9dcd9-612a-4041-bbcc-fb1e6720cefe
-107.823569532524,32.8988101214606,1385,5050.002291,30419,2010/12/05 00:00:00+00,03,1,CAMPGROUND,Upper Gallinas,,,63,GIL,2019/07/31 11:37:21+00,2233200E0D626141,fabba3d5-a203-4a12-bd05-00c18afba976
-108.990884504123,33.8188482279816,1386,5172.002291,28092,2011/06/09 00:00:00+00,30,1,CAMPGROUND,Head of the Ditch,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,C3072D7347AAF64D,6dfb4782-d90f-4075-ad7d-8eb38507e704
-108.495904737618,34.1388414849062,1388,5171.002291,26521,2011/06/08 00:00:00+00,30,1,BOATING SITE,Quemado Boat Launch,Digitized w/NAIP 2009 1 m. background,,915,GIL,2019/07/31 11:37:21+00,038D9AE649824589,e5f2ccf1-c7c5-42ee-afa7-34f6acd5a456
-108.157452854038,33.0305253469851,1389,5086.002291,5315,2010/11/23 00:00:00+00,03,3,BOATING SITE,Lake Roberts Boat Launch,,,915,GIL,2019/07/31 11:37:21+00,56C312CB0CFB22BE,09ec0392-2eb5-43b3-903e-c6a3deb05601
-108.156401323313,33.0322545812213,1390,5085.002291,21357,2010/11/23 00:00:00+00,30,1,CAMPGROUND,Mesa,Digitized w/NAIP 2009 1 m. background,,63,GIL,2019/07/31 11:37:21+00,1D952C7CA83CCAFC,af010a0c-d042-40ef-bff9-0fd919ac131b
-108.24489979349,32.897802498858,1391,5051.002291,5336,2011/04/22 00:00:00+00,03,3,OBSERVATION SITE,Ben Lilly Memorial,,,66,GIL,2019/07/31 11:37:21+00,42D3DEF76A0864E9,e21ef407-5f91-40a1-a142-113b955d079e
-108.428047338505,33.837965464259,1393,4736535010602,72009,2015/06/16 00:00:00+00,30,1,TRAILHEAD,Govina Canyon - CDNST,,,921,GIL,2019/07/31 11:37:21+00,37EE9F0FF59C0E6B,948d4f66-3011-4572-ae1a-ef7ded8d75ac
-108.566710084861,34.0925236073594,1401,5180.002291,70500,2019/04/22 00:00:00+00,30,1,CAMPGROUND,Armijo Springs,,,63,GIL,2019/07/31 11:37:21+00,86B5DF1D4CF41B94,5a56c41a-3ce4-4b8e-a1cd-ca853cfe4bbf
-112.148657318228,35.2855285537297,1403, , ,1970/01/01 00:00:00+00,20,,GROUP CAMPGROUND,Kaibab Lake Group Campground, ,08,63,KAI,2019/07/31 11:37:31+00,77D69366B008F00A,956f957c-4a33-4b2b-98b1-2e4d1b2d743c
-112.157684710017,35.2810479093741,1404, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Kaibab Lake Family Campground, ,08,63,KAI,2019/07/31 11:37:31+00,57FD762F0B347351,1880c890-4383-4444-9b27-1c8903a1b683
-112.013094489783,35.1185606229444,1405, , ,1970/01/01 00:00:00+00,20,,PICNIC SITE,White Horse Lake Picnic Area, ,08,256,KAI,2019/07/31 11:37:31+00,3583B1BDB7DA485F,0cb09d04-8aea-4996-b130-2b66a0765478
-112.020390029116,35.1171903588378,1406, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,White Horse Lake Family Campground, ,08,63,KAI,2019/07/31 11:37:31+00,87BA61431589A93E,73c153f8-8df6-4644-80cd-40ab72d6124f
-112.128305195422,35.2084489211141,1407, , ,1970/01/01 00:00:00+00,20,,GROUP PICNIC SITE,Dogtown Lake Group Picnic Ground, ,08,256,KAI,2019/07/31 11:37:31+00,FD8DD0071187F5E3,72e0bd74-0370-4e43-b149-bb7b01cebee4
-112.220307126795,35.2509333015062,1408, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Coconino County Cataract Lake Campground, ,08,64,KAI,2019/07/31 11:37:31+00,305ACDDE8AC48860,0385248d-2c60-4999-bc28-8cd7d714f65d
-111.876157678816,35.2467741427822,1409, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,I-40 State Roadside Rest Area East Bound, ,08,257,KAI,2019/07/31 11:37:31+00,A5D7470CC21B1203,6416ea15-d03b-4c6c-a348-b70b6f8be1b3
-111.940770655442,35.2578499193769,1410, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Ponderosa Forest RV Park and Campground, ,08,64,KAI,2019/07/31 11:37:31+00,BB57A68C300E1783,d510d8cb-b426-4ddc-a530-0fafc4d061a5
-112.49183365189,35.2219704258816,1411, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Ash Fork KOA, ,08,64,KAI,2019/07/31 11:37:31+00,EC80B55EF546709A,4b2859e2-3003-4807-8d81-d5980ce0e3ee
-112.49503581381,35.2178131274615,1412, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Hillside RV Park, ,08,64,KAI,2019/07/31 11:37:31+00,F0BC147F86B8C66E,81be71c4-1f01-43d6-a622-c55f67f74b3a
-112.179795075574,35.2584157176251,1413, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Railside RV Ranch, ,08,64,KAI,2019/07/31 11:37:31+00,06C0BABE0BA0F4CB,04f9fe18-16ec-4ef4-ad19-991599eb7f74
-112.156957651079,35.3280378153125,1414, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Grand Canyon KOA, ,08,64,KAI,2019/07/31 11:37:31+00,57A4860B0AE4B7A0,da6168e8-9ca3-4baf-aed7-bbace03ce3b9
-112.159668874442,35.3779623593551,1415, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Red Lake Campground, ,08,64,KAI,2019/07/31 11:37:31+00,F1F52CE1BB5968BA,88ec0751-e3ef-434e-aeea-d8727fb4ae29
-112.116128045019,35.2606803250294,1416, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Circle Pines KOA, ,08,64,KAI,2019/07/31 11:37:31+00,9E5FEC72E6646CBF,257e0178-282d-4db4-88ad-457650134290
-112.129051847527,35.936445093801,1417, , ,1970/01/01 00:00:00+00,20,,PICNIC SITE,Ten-X Family Picnic Ground, ,08,256,KAI,2019/07/31 11:37:31+00,8FD304945444DECE,1696f9df-27f0-402e-86dc-00ff0e9f6b24
-112.123782561529,35.9749968331483,1418, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Camper Village, ,08,64,KAI,2019/07/31 11:37:31+00,3C2A8FDD5BEF898C,95ca6668-2637-4cda-b440-65f75fe61837
-112.193294212595,35.2623610705075,1419, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Canyon Gateway RV Park, ,08,64,KAI,2019/07/31 11:37:31+00,E12B48D6FB7FBF73,478c7199-50aa-453d-95c7-c664d423638d
-112.35465739523,35.2228412267134,1420, , ,1970/01/01 00:00:00+00,24,,CAMPGROUND,nearish Bicycle Trail down Historic Route 66 near 6 Rd., ,11,0,KAI,2019/07/31 11:37:31+00,C1844575C2BBD70D,94d43625-e6c2-484f-9064-ee665b78829a
-112.243051059535,35.2062495526927,1421, , ,1970/01/01 00:00:00+00,24,,CAMPGROUND,along Bixler Saddle Road, ,11,0,KAI,2019/07/31 11:37:31+00,4B0C4A7419B744CA,0f91c9c3-3536-4cc2-992f-e79f3bbeaa6f
-112.215390933006,35.2371952524344,1422, , ,1970/01/01 00:00:00+00,24,,INFO SITE/FEE STATION,"Williams Ranger Station, Kaibab National Forest", ,08,38,KAI,2019/07/31 11:37:31+00,51CA4CFC6A9A254F,989bf953-d1d9-47c3-98a8-3e1a034076a6
-112.189859052331,35.2514527916899,1423, , ,1970/01/01 00:00:00+00,24,,CAMPGROUND,near Visitor Center for Kaibab NF & City of Williams, ,11,0,KAI,2019/07/31 11:37:31+00,454EAF26617E900E,5636dd41-75e3-48ad-afc9-9147bbbc5c0a
-112.205296577669,35.2002445771683,1424, , ,1970/01/01 00:00:00+00,24,,DAY USE AREA,"near peak of Bill Williams Mtn, trailhead, fire tower, elect", ,08,46,KAI,2019/07/31 11:37:31+00,23B019511757C6CD,b4ae03d4-721a-4b73-b44e-cb4cc9052165
-112.176312579742,35.1468857643884,1425, , ,1970/01/01 00:00:00+00,24,,WILDLIFE VIEWING SITE,"at Coleman Lake, wildlife habitat and duck nesting island", ,08,66,KAI,2019/07/31 11:37:31+00,7A89789C0FF876F6,e49b0501-12a3-445a-91db-d126e950b3dd
-112.2217556957,35.0464382246775,1426, , ,1970/01/01 00:00:00+00,24,,TRAILHEAD,Bandit Trailhead, ,08,921,KAI,2019/07/31 11:37:31+00,3AE6EAA9D66FB145,0fde0a00-f71a-41cb-af40-87459d8583dd
-112.03417451811,35.1388369372791,1427, , ,1970/01/01 00:00:00+00,20,,TRAILHEAD,"near 109 rd, Bear Tank, opposite Paradise Forks Trailhead", ,08,921,KAI,2019/07/31 11:37:31+00,CC91F21F3DFE5051,63acf810-a0c2-4700-9a1c-f65e8bd72680
-112.038261926962,35.1554342793314,1428, , ,1970/01/01 00:00:00+00,24,,CAMPGROUND,near Overland Road Historic Trail Trailhead at 109 Rd. jnct, ,11,0,KAI,2019/07/31 11:37:31+00,95FF05D4829FFDD6,b6df2c96-ebda-4140-9acf-93477d704ff8
-112.120412920195,35.2152511291667,1429, , ,1970/01/01 00:00:00+00,20,,TRAILHEAD,Davenport Trailhead, ,08,921,KAI,2019/07/31 11:37:31+00,9206D1246780CFEA,fab47dfe-fa70-4d5a-9b66-c56be945d590
-111.872687316394,35.4390423033438,1430, , ,1970/01/01 00:00:00+00,24,,CAMPGROUND,abandoned (2002) Trailhead for Bull Basin Trail of Kendrick, ,11,0,KAI,2019/07/31 11:37:31+00,C603D17CC3889A52,65c7d5a1-9a59-4e2f-a74a-4daca90ee66e
-112.049053967489,35.3981835106791,1431, , ,1970/01/01 00:00:00+00,24,,CAMPGROUND,near Wildcat Hill and Boulin Tank along 115 Rd., ,11,0,KAI,2019/07/31 11:37:31+00,B7C75DACDFDC3CCE,bb89ad16-57a0-438b-a310-11c0f7607efc
-112.064084795804,35.4291646242731,1432, , ,1970/01/01 00:00:00+00,24,,CAMPGROUND,near Laws Spring Trailhead parking and natural pothole water, ,11,0,KAI,2019/07/31 11:37:31+00,0B7F0F713A0AB397,cca1b51e-e228-4b6e-9df7-b091248d5adc
-111.861167173527,35.2532197387596,1433, , ,1970/01/01 00:00:00+00,24,,TRAILHEAD,at Historic Route 66 Trailhead and sign at Forest Bndy. w/ C, ,08,921,KAI,2019/07/31 11:37:31+00,7004954D1610AA86,d5906cab-839f-4618-a2c1-d2f022f28476
-112.213347119497,36.7385588240036,1434, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,ADOT Admin Site, ,08,0,KAI,2019/07/31 11:37:31+00,F0FFDFEC825FAF02,203ca3f1-7799-4539-9df3-be5fad7ba7df
-112.349052917653,36.6018892902218,1435, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Big Springs Admin Site, ,08,0,KAI,2019/07/31 11:37:31+00,2DD23F95D4D4D02D,05b58f86-da82-40ea-9436-eceecd3e2e6f
-112.361651087344,36.5858158330978,1436, , ,1970/01/01 00:00:00+00,20,,CAMPGROUND,Little Mtn Water Tank, ,08,0,KAI,2019/07/31 11:37:31+00,99796050139BBEE2,a8e2db27-6731-42d5-a26a-5ccb06ea68b4
